194.94	24.80
195.21	24.80
195.48	24.80
195.75	5.20
196.02	9.10
196.29	12.60
196.56	12.10
196.83	13.30
197.10	7.90
197.37	2.80
197.64	4.00
197.91	12.20
198.18	3.70
198.45	4.20
198.72	3.80
198.99	-4.80
199.26	2.10
199.53	0.40
199.80	3.90
200.07	3.60
200.34	8.10
200.61	12.50
200.87	1.30
201.14	4.70
201.41	11.40
201.68	20.40
201.95	4.80
202.22	5.50
202.49	7.60
202.76	16.50
203.03	9.40
203.30	7.60
203.57	6.20
203.84	8.50
204.11	2.90
204.38	2.90
204.65	2.90
204.92	7.60
205.19	10.80
205.46	3.30
205.73	10.40
206.00	10.30
206.27	8.30
206.54	10.50
206.80	8.90
207.07	6.10
207.34	13.70
207.61	-1.20
207.88	6.70
208.15	7.20
208.42	9.70
208.69	7.30
208.96	10.70
209.23	7.70
209.50	10.10
209.77	10.00
210.04	1.60
210.31	9.70
210.58	6.00
210.85	11.40
211.11	16.60
211.38	10.40
211.65	3.40
211.92	3.40
212.19	9.50
212.46	9.30
212.73	4.40
213.00	4.10
213.27	2.80
213.54	10.40
213.81	10.90
214.08	1.10
214.35	0.50
214.62	9.20
214.88	5.70
215.15	7.40
215.42	1.70
215.69	-1.80
215.96	2.10
216.23	3.10
216.50	2.40
216.77	10.50
217.04	6.10
217.31	0.40
217.58	-1.00
217.85	18.30
218.12	8.80
218.38	2.80
218.65	3.80
218.92	11.70
219.19	7.60
219.46	10.20
219.73	9.10
220.00	17.30
220.27	12.70
220.54	-2.40
220.81	-7.10
221.08	8.20
221.34	6.20
221.61	10.10
221.88	8.20
222.15	9.20
222.42	3.50
222.69	4.10
222.96	6.10
223.23	4.30
223.50	7.60
223.77	0.80
224.03	-2.00
224.30	13.30
224.57	3.70
224.84	8.50
225.11	5.80
225.38	3.10
225.65	9.10
225.92	7.10
226.19	3.80
226.46	9.30
226.72	0.50
226.99	2.20
227.26	8.70
227.53	15.50
227.80	10.30
228.07	2.10
228.34	1.10
228.61	1.00
228.88	5.70
229.14	1.30
229.41	10.10
229.68	6.50
229.95	-3.60
230.22	3.40
230.49	2.30
230.76	7.70
231.03	6.30
231.29	4.70
231.56	2.10
231.83	8.10
232.10	10.50
232.37	8.00
232.64	5.20
232.91	5.10
233.18	8.70
233.44	-0.10
233.71	8.00
233.98	13.50
234.25	10.30
234.52	4.90
234.79	5.90
235.06	10.00
235.33	9.50
235.59	5.60
235.86	10.10
236.13	13.00
236.40	8.40
236.67	6.50
236.94	13.20
237.21	16.00
237.47	3.90
237.74	2.70
238.01	3.00
238.28	7.60
238.55	11.90
238.82	8.10
239.09	1.40
239.35	10.80
239.62	8.40
239.89	3.70
240.16	3.20
240.43	12.20
240.70	14.20
240.97	4.90
241.23	6.30
241.50	13.30
241.77	5.30
242.04	-4.00
242.31	1.40
242.58	1.50
242.84	4.50
243.11	10.70
243.38	15.20
243.65	15.70
243.92	10.10
244.19	7.00
244.46	8.50
244.72	12.20
244.99	10.30
245.26	0.10
245.53	10.60
245.80	7.60
246.07	0.80
246.33	5.20
246.60	4.90
246.87	5.90
247.14	0.20
247.41	4.00
247.68	11.90
247.94	20.60
248.21	17.70
248.48	9.70
248.75	4.60
249.02	14.10
249.29	13.90
249.55	3.90
249.82	5.40
250.09	5.40
250.36	10.70
250.63	6.30
250.89	15.00
251.16	14.00
251.43	5.30
251.70	7.20
251.97	14.40
252.24	5.80
252.50	3.60
252.77	-4.70
253.04	-4.20
253.31	9.90
253.58	9.60
253.84	5.30
254.11	-0.50
254.38	14.70
254.65	9.30
254.92	2.00
255.19	1.70
255.45	10.00
255.72	16.90
255.99	6.30
256.26	0.90
256.53	2.70
256.79	7.10
257.06	6.00
257.33	10.80
257.60	18.20
257.87	6.10
258.13	3.50
258.40	12.10
258.67	6.00
258.94	0.20
259.21	-2.90
259.47	3.60
259.74	7.00
260.01	3.60
260.28	1.30
260.55	1.50
260.81	10.10
261.08	16.10
261.35	10.30
261.62	9.60
261.89	17.50
262.15	8.20
262.42	6.80
262.69	12.40
262.96	8.60
263.23	0.30
263.49	6.40
263.76	2.90
264.03	-4.20
264.30	7.20
264.56	9.10
264.83	-1.70
265.10	-0.80
265.37	1.00
265.64	1.60
265.90	-0.70
266.17	1.90
266.44	10.10
266.71	6.90
266.97	11.70
267.24	10.60
267.51	9.10
267.78	-2.10
268.05	0.00
268.31	7.60
268.58	4.00
268.85	1.70
269.12	5.20
269.38	11.00
269.65	8.00
269.92	8.10
270.19	2.50
270.45	9.20
270.72	6.80
270.99	2.40
271.26	11.20
271.53	10.80
271.79	4.40
272.06	5.70
272.33	5.90
272.60	9.80
272.86	8.90
273.13	1.40
273.40	0.60
273.67	10.00
273.93	3.60
274.20	8.00
274.47	11.00
274.74	9.50
275.00	-0.30
275.27	-2.30
275.54	1.90
275.81	6.70
276.07	1.00
276.34	4.20
276.61	4.20
276.88	10.20
277.14	3.80
277.41	8.60
277.68	4.70
277.95	13.70
278.21	11.50
278.48	3.40
278.75	4.00
279.02	8.20
279.28	12.70
279.55	2.50
279.82	-1.50
280.09	4.10
280.35	6.60
280.62	8.80
280.89	7.10
281.16	7.00
281.42	6.70
281.69	-3.20
281.96	-7.70
282.22	-0.30
282.49	-1.00
282.76	4.50
283.03	7.90
283.29	3.30
283.56	-1.20
283.83	-5.10
284.10	4.20
284.36	9.60
284.63	0.50
284.90	8.60
285.16	16.50
285.43	15.70
285.70	8.60
285.97	7.40
286.23	5.50
286.50	8.20
286.77	11.20
287.04	0.10
287.30	6.70
287.57	9.30
287.84	11.80
288.10	9.50
288.37	10.40
288.64	14.80
288.91	19.30
289.17	8.60
289.44	2.90
289.71	-4.00
289.97	6.00
290.24	10.30
290.51	6.10
290.78	9.70
291.04	8.20
291.31	3.30
291.58	6.50
291.84	10.20
292.11	8.70
292.38	6.80
292.64	11.50
292.91	11.40
293.18	6.50
293.45	-1.80
293.71	4.90
293.98	13.40
294.25	14.80
294.51	6.00
294.78	8.60
295.05	-1.30
295.31	1.10
295.58	4.20
295.85	-1.40
296.12	0.40
296.38	3.90
296.65	6.50
296.92	6.70
297.18	4.00
297.45	1.90
297.72	12.20
297.98	6.30
298.25	11.70
298.52	4.90
298.78	7.10
299.05	5.70
299.32	5.20
299.58	2.10
299.85	10.10
300.12	9.80
300.39	11.90
300.65	13.50
300.92	3.70
301.19	5.60
301.45	1.30
301.72	4.50
301.99	4.40
302.25	5.60
302.52	2.20
302.79	-2.30
303.05	1.30
303.32	6.50
303.59	3.10
303.85	12.30
304.12	8.90
304.39	7.30
304.65	8.70
304.92	6.80
305.19	5.20
305.45	9.80
305.72	17.10
305.99	9.20
306.25	8.80
306.52	17.50
306.79	24.40
307.05	8.30
307.32	8.20
307.59	-2.30
307.85	2.80
308.12	9.30
308.39	5.40
308.65	6.50
308.92	10.00
309.19	9.40
309.45	6.30
309.72	7.50
309.98	9.50
310.25	6.90
310.52	5.30
310.78	12.30
311.05	11.80
311.32	15.10
311.58	10.40
311.85	6.80
312.12	12.30
312.38	8.80
312.65	2.50
312.92	7.90
313.18	10.10
313.45	8.10
313.72	1.60
313.98	-0.80
314.25	7.30
314.51	10.00
314.78	4.80
315.05	7.60
315.31	8.00
315.58	12.20
315.85	0.60
316.11	4.10
316.38	4.40
316.65	0.50
316.91	5.20
317.18	11.20
317.44	14.70
317.71	13.60
317.98	7.20
318.24	-1.90
318.51	1.70
318.78	6.30
319.04	5.60
319.31	0.90
319.57	2.80
319.84	9.20
320.11	8.40
320.37	10.10
320.64	13.80
320.91	16.80
321.17	8.20
321.44	4.50
321.70	10.70
321.97	9.90
322.24	3.10
322.50	3.70
322.77	12.10
323.03	4.10
323.30	5.60
323.57	13.10
323.83	20.20
324.10	12.30
324.37	6.80
324.63	6.90
324.90	11.70
325.16	9.40
325.43	-0.80
325.70	2.60
325.96	9.10
326.23	9.40
326.49	2.10
326.76	1.10
327.03	4.10
327.29	5.60
327.56	7.50
327.82	1.10
328.09	11.50
328.36	7.40
328.62	-0.30
328.89	4.80
329.15	3.40
329.42	-1.20
329.69	2.80
329.95	2.90
330.22	2.00
330.48	10.60
330.75	7.00
331.02	4.10
331.28	1.20
331.55	1.20
331.81	5.60
332.08	16.70
332.34	13.50
332.61	3.60
332.88	-6.10
333.14	-1.20
333.41	4.00
333.67	8.60
333.94	9.70
334.21	5.20
334.47	4.90
334.74	15.10
335.00	6.80
335.27	3.60
335.53	0.00
335.80	1.10
336.07	2.70
336.33	4.10
336.60	6.50
336.86	4.90
337.13	-0.80
337.39	0.60
337.66	10.70
337.93	9.80
338.19	12.80
338.46	10.90
338.72	4.00
338.99	2.90
339.25	7.50
339.52	13.70
339.79	11.90
340.05	11.20
340.32	10.30
340.58	16.60
340.85	10.70
341.11	11.40
341.38	3.20
341.65	-1.70
341.91	9.10
342.18	10.40
342.44	9.20
342.71	10.20
342.97	-0.30
343.24	6.50
343.50	0.60
343.77	12.80
344.03	11.60
344.30	2.70
344.57	-2.50
344.83	0.90
345.10	7.10
345.36	10.80
345.63	9.10
345.89	7.00
346.16	11.60
346.42	5.10
346.69	-0.60
346.96	6.50
347.22	1.70
347.49	2.70
347.75	9.60
348.02	10.70
348.28	11.30
348.55	5.10
348.81	3.20
349.08	5.40
349.34	13.80
349.61	10.40
349.87	3.80
350.14	4.30
350.40	10.00
350.67	9.30
350.94	5.20
351.20	12.00
351.47	14.20
351.73	8.70
352.00	7.60
352.26	11.60
352.53	8.10
352.79	11.10
353.06	14.10
353.32	5.90
353.59	8.90
353.85	2.30
354.12	-0.30
354.38	-0.60
354.65	2.40
354.91	6.90
355.18	13.20
355.44	6.40
355.71	12.60
355.97	-2.20
356.24	1.20
356.51	-0.20
356.77	11.30
357.04	11.70
357.30	7.50
357.57	14.60
357.83	16.50
358.10	12.50
358.36	10.20
358.63	9.10
358.89	15.70
359.16	7.20
359.42	4.00
359.69	5.50
